chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
java/org/jfree/chart/title/Title.java,org.jfree.chart.title.Title,347.0,200.0,0.57636887,31.0,0.018592544
java/org/jfree/chart/entity/CategoryLabelEntity.java,org.jfree.chart.entity.CategoryLabelEntity,78.0,39.0,0.5,7.0,0.071428575
java/org/jfree/chart/plot/dial/DialLayerChangeEvent.java,org.jfree.chart.plot.dial.DialLayerChangeEvent,27.0,17.0,0.6296296,1.0,0.6296296
java/org/jfree/chart/plot/CategoryPlot.java,org.jfree.chart.plot.CategoryPlot,4286.0,2129.0,0.49673355,495.0,0.0010035022
java/org/jfree/chart/annotations/XYLineAnnotation.java,org.jfree.chart.annotations.XYLineAnnotation,268.0,130.0,0.48507464,25.0,0.019402986
java/org/jfree/chart/plot/pie/PieLabelRecord.java,org.jfree.chart.plot.pie.PieLabelRecord,228.0,120.0,0.5263158,26.0,0.020242916
java/org/jfree/data/flow/DefaultFlowDataset.java,org.jfree.data.flow.DefaultFlowDataset,306.0,140.0,0.45751634,41.0,0.011158935
java/org/jfree/chart/swing/editor/LCBLayout.java,org.jfree.chart.swing.editor.LCBLayout,203.0,76.0,0.37438422,7.0,0.05348346
java/org/jfree/chart/labels/BubbleXYItemLabelGenerator.java,org.jfree.chart.labels.BubbleXYItemLabelGenerator,189.0,96.0,0.50793654,16.0,0.031746034
java/org/jfree/chart/block/EntityBlockResult.java,org.jfree.chart.block.EntityBlockResult,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/chart/plot/dial/DialLayerChangeListener.java,org.jfree.chart.plot.dial.DialLayerChangeListener,14.0,11.0,0.78571427,0.0,Infinity
java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,176.0,114.0,0.64772725,10.0,0.064772725
java/org/jfree/data/statistics/HistogramDataset.java,org.jfree.data.statistics.HistogramDataset,412.0,221.0,0.53640777,40.0,0.013410194
java/org/jfree/chart/plot/Zoomable.java,org.jfree.chart.plot.Zoomable,108.0,97.0,0.8981481,0.0,Infinity
java/org/jfree/chart/entity/NodeEntity.java,org.jfree.chart.entity.NodeEntity,48.0,30.0,0.625,2.0,0.3125
java/org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java,org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer,324.0,126.0,0.3888889,23.0,0.016908213
java/org/jfree/chart/event/AnnotationChangeListener.java,org.jfree.chart.event.AnnotationChangeListener,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/chart/annotations/AbstractXYAnnotation.java,org.jfree.chart.annotations.AbstractXYAnnotation,140.0,78.0,0.55714285,15.0,0.037142858
java/org/jfree/data/RangeType.java,org.jfree.data.RangeType,18.0,13.0,0.7222222,0.0,Infinity
java/org/jfree/chart/entity/FlowEntity.java,org.jfree.chart.entity.FlowEntity,63.0,31.0,0.4920635,6.0,0.08201058
java/org/jfree/chart/swing/PolarChartPanel.java,org.jfree.chart.swing.PolarChartPanel,162.0,69.0,0.42592594,12.0,0.03549383
java/org/jfree/chart/plot/dial/StandardDialFrame.java,org.jfree.chart.plot.dial.StandardDialFrame,262.0,142.0,0.54198474,23.0,0.023564553
java/org/jfree/chart/plot/dial/DialPointer.java,org.jfree.chart.plot.dial.DialPointer,508.0,262.0,0.515748,12.0,0.042979002
java/org/jfree/data/xml/DatasetTags.java,org.jfree.data.xml.DatasetTags,29.0,21.0,0.7241379,0.0,Infinity
java/org/jfree/chart/annotations/Annotation.java,org.jfree.chart.annotations.Annotation,19.0,15.0,0.7894737,0.0,Infinity
java/org/jfree/chart/axis/Timeline.java,org.jfree.chart.axis.Timeline,90.0,81.0,0.9,0.0,Infinity
java/org/jfree/data/time/ohlc/OHLCSeriesCollection.java,org.jfree.data.time.ohlc.OHLCSeriesCollection,405.0,235.0,0.5802469,39.0,0.014878126
java/org/jfree/chart/text/format/LogFormat.java,org.jfree.chart.text.format.LogFormat,189.0,100.0,0.52910054,17.0,0.031123562
java/org/jfree/chart/block/AbstractBlock.java,org.jfree.chart.block.AbstractBlock,534.0,301.0,0.5636704,54.0,0.010438341
java/org/jfree/data/xy/VectorSeriesCollection.java,org.jfree.data.xy.VectorSeriesCollection,258.0,155.0,0.6007752,21.0,0.028608343
java/org/jfree/chart/plot/dial/DialScale.java,org.jfree.chart.plot.dial.DialScale,27.0,23.0,0.8518519,0.0,Infinity
java/org/jfree/data/statistics/StatisticalCategoryDataset.java,org.jfree.data.statistics.StatisticalCategoryDataset,42.0,36.0,0.85714287,0.0,Infinity
java/org/jfree/chart/api/XYCoordinateType.java,org.jfree.chart.api.XYCoordinateType,19.0,14.0,0.7368421,0.0,Infinity
java/org/jfree/chart/axis/DateTickMarkPosition.java,org.jfree.chart.axis.DateTickMarkPosition,18.0,13.0,0.7222222,0.0,Infinity
java/org/jfree/chart/renderer/xy/StackedXYAreaRenderer.java,org.jfree.chart.renderer.xy.StackedXYAreaRenderer,502.0,247.0,0.49203187,24.0,0.020501329
java/org/jfree/data/time/Month.java,org.jfree.data.time.Month,451.0,231.0,0.5121951,38.0,0.013478818
java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,22.0,13.0,0.59090906,1.0,0.59090906
java/org/jfree/data/xy/XIntervalSeries.java,org.jfree.data.xy.XIntervalSeries,115.0,81.0,0.70434785,7.0,0.10062112
java/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,425.0,205.0,0.48235294,25.0,0.019294119
java/org/jfree/chart/labels/XYSeriesLabelGenerator.java,org.jfree.chart.labels.XYSeriesLabelGenerator,20.0,17.0,0.85,0.0,Infinity
java/org/jfree/chart/annotations/XYDataImageAnnotation.java,org.jfree.chart.annotations.XYDataImageAnnotation,270.0,143.0,0.52962965,26.0,0.020370372
java/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,1331.0,533.0,0.4004508,111.0,0.0036076647
java/org/jfree/chart/renderer/WaferMapRenderer.java,org.jfree.chart.renderer.WaferMapRenderer,298.0,123.0,0.41275167,30.0,0.013758389
java/org/jfree/chart/labels/BoxAndWhiskerXYToolTipGenerator.java,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,96.0,54.0,0.5625,6.0,0.09375
java/org/jfree/chart/entity/CategoryItemEntity.java,org.jfree.chart.entity.CategoryItemEntity,138.0,82.0,0.5942029,13.0,0.045707915
java/org/jfree/chart/axis/CategoryLabelPosition.java,org.jfree.chart.axis.CategoryLabelPosition,192.0,107.0,0.5572917,16.0,0.03483073
java/org/jfree/chart/annotations/XYShapeAnnotation.java,org.jfree.chart.annotations.XYShapeAnnotation,209.0,94.0,0.44976076,18.0,0.024986709
java/org/jfree/chart/axis/AxisLocation.java,org.jfree.chart.axis.AxisLocation,52.0,28.0,0.53846157,6.0,0.08974359
java/org/jfree/data/xy/VectorDataItem.java,org.jfree.data.xy.VectorDataItem,71.0,39.0,0.5492958,7.0,0.078470826
java/org/jfree/data/gantt/GanttCategoryDataset.java,org.jfree.data.gantt.GanttCategoryDataset,122.0,110.0,0.90163934,0.0,Infinity
java/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java,org.jfree.chart.renderer.xy.SamplingXYLineRenderer,278.0,142.0,0.51079136,14.0,0.0364851
java/org/jfree/chart/text/G2TextMeasurer.java,org.jfree.chart.text.G2TextMeasurer,33.0,20.0,0.6060606,1.0,0.6060606
java/org/jfree/data/time/TimePeriod.java,org.jfree.data.time.TimePeriod,20.0,16.0,0.8,0.0,Infinity
java/org/jfree/chart/axis/QuarterDateFormat.java,org.jfree.chart.axis.QuarterDateFormat,133.0,71.0,0.5338346,8.0,0.06672932
java/org/jfree/chart/entity/PlotEntity.java,org.jfree.chart.entity.PlotEntity,147.0,80.0,0.5442177,13.0,0.0418629
java/org/jfree/chart/axis/CategoryAnchor.java,org.jfree.chart.axis.CategoryAnchor,18.0,13.0,0.7222222,0.0,Infinity
java/org/jfree/data/RangeInfo.java,org.jfree.data.RangeInfo,34.0,29.0,0.85294116,0.0,Infinity
java/org/jfree/data/statistics/SimpleHistogramDataset.java,org.jfree.data.statistics.SimpleHistogramDataset,405.0,235.0,0.5802469,41.0,0.014152364
java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,43.0,28.0,0.6511628,1.0,0.6511628
java/org/jfree/chart/plot/CategoryMarker.java,org.jfree.chart.plot.CategoryMarker,129.0,72.0,0.55813956,11.0,0.05073996
java/org/jfree/chart/api/Layer.java,org.jfree.chart.api.Layer,13.0,9.0,0.6923077,0.0,Infinity
java/org/jfree/chart/imagemap/URLTagFragmentGenerator.java,org.jfree.chart.imagemap.URLTagFragmentGenerator,18.0,15.0,0.8333333,0.0,Infinity
java/org/jfree/chart/date/SpreadsheetDate.java,org.jfree.chart.date.SpreadsheetDate,362.0,203.0,0.5607735,23.0,0.024381457
java/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java,org.jfree.chart.renderer.xy.StandardXYItemRenderer,819.0,426.0,0.52014655,58.0,0.008968044
java/org/jfree/data/general/KeyedValues2DDataset.java,org.jfree.data.general.KeyedValues2DDataset,10.0,8.0,0.8,0.0,Infinity
java/org/jfree/chart/renderer/xy/DefaultXYItemRenderer.java,org.jfree.chart.renderer.xy.DefaultXYItemRenderer,11.0,8.0,0.72727275,0.0,Infinity
java/org/jfree/chart/annotations/CategoryAnnotation.java,org.jfree.chart.annotations.CategoryAnnotation,18.0,15.0,0.8333333,0.0,Infinity
java/org/jfree/data/general/Series.java,org.jfree.data.general.Series,188.0,115.0,0.61170214,18.0,0.033983454
java/org/jfree/data/DefaultKeyedValue.java,org.jfree.data.DefaultKeyedValue,114.0,64.0,0.5614035,10.0,0.056140352
java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java,org.jfree.chart.encoders.SunJPEGEncoderAdapter,109.0,64.0,0.58715594,7.0,0.08387942
java/org/jfree/chart/axis/PeriodAxisLabelInfo.java,org.jfree.chart.axis.PeriodAxisLabelInfo,283.0,155.0,0.5477032,16.0,0.03423145
java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java,org.jfree.data.statistics.BoxAndWhiskerCalculator,147.0,54.0,0.36734694,10.0,0.036734693
java/org/jfree/data/json/JSONUtils.java,org.jfree.data.json.JSONUtils,138.0,50.0,0.36231884,8.0,0.045289855
java/org/jfree/data/json/impl/JSONStreamAware.java,org.jfree.data.json.impl.JSONStreamAware,21.0,18.0,0.85714287,0.0,Infinity
java/org/jfree/chart/swing/editor/DefaultTitleEditor.java,org.jfree.chart.swing.editor.DefaultTitleEditor,192.0,80.0,0.41666666,15.0,0.027777778
java/org/jfree/data/Values.java,org.jfree.data.Values,23.0,19.0,0.82608694,0.0,Infinity
java/org/jfree/data/time/Second.java,org.jfree.data.time.Second,383.0,203.0,0.53002614,27.0,0.019630598
java/org/jfree/chart/swing/editor/DefaultValueAxisEditor.java,org.jfree.chart.swing.editor.DefaultValueAxisEditor,307.0,126.0,0.41042346,30.0,0.013680782
java/org/jfree/chart/annotations/XYTitleAnnotation.java,org.jfree.chart.annotations.XYTitleAnnotation,297.0,125.0,0.42087543,29.0,0.014512946
java/org/jfree/chart/labels/CategoryItemLabelGenerator.java,org.jfree.chart.labels.CategoryItemLabelGenerator,40.0,35.0,0.875,0.0,Infinity
java/org/jfree/data/general/DefaultValueDataset.java,org.jfree.data.general.DefaultValueDataset,84.0,47.0,0.5595238,6.0,0.09325397
java/org/jfree/chart/legend/LegendGraphic.java,org.jfree.chart.legend.LegendGraphic,632.0,333.0,0.52689874,68.0,0.0077485107
java/org/jfree/chart/swing/editor/ChartEditorManager.java,org.jfree.chart.swing.editor.ChartEditorManager,45.0,30.0,0.6666667,3.0,0.22222222
java/org/jfree/data/time/MovingAverage.java,org.jfree.data.time.MovingAverage,234.0,96.0,0.41025642,18.0,0.022792023
java/org/jfree/chart/plot/Pannable.java,org.jfree.chart.plot.Pannable,40.0,33.0,0.825,0.0,Infinity
java/org/jfree/data/xy/AbstractIntervalXYDataset.java,org.jfree.data.xy.AbstractIntervalXYDataset,78.0,40.0,0.51282054,8.0,0.06410257
java/org/jfree/chart/plot/ValueAxisPlot.java,org.jfree.chart.plot.ValueAxisPlot,14.0,11.0,0.78571427,0.0,Infinity
java/org/jfree/data/time/TimePeriodValue.java,org.jfree.data.time.TimePeriodValue,134.0,74.0,0.5522388,11.0,0.05020353
java/org/jfree/chart/event/MarkerChangeEvent.java,org.jfree.chart.event.MarkerChangeEvent,29.0,19.0,0.6551724,1.0,0.6551724
java/org/jfree/chart/event/PlotChangeListener.java,org.jfree.chart.event.PlotChangeListener,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/chart/plot/compass/ArrowNeedle.java,org.jfree.chart.plot.compass.ArrowNeedle,111.0,44.0,0.3963964,11.0,0.036036037
java/org/jfree/chart/legend/LegendItemCollection.java,org.jfree.chart.legend.LegendItemCollection,103.0,55.0,0.5339806,11.0,0.04854369
java/org/jfree/chart/title/CompositeTitle.java,org.jfree.chart.title.CompositeTitle,173.0,95.0,0.54913294,16.0,0.03432081
java/org/jfree/chart/api/RectangleInsets.java,org.jfree.chart.api.RectangleInsets,447.0,223.0,0.49888143,49.0,0.010181254
java/org/jfree/chart/axis/CategoryLabelWidthType.java,org.jfree.chart.axis.CategoryLabelWidthType,13.0,9.0,0.6923077,0.0,Infinity
java/org/jfree/chart/renderer/xy/XYStepRenderer.java,org.jfree.chart.renderer.xy.XYStepRenderer,232.0,114.0,0.49137932,16.0,0.030711208
java/org/jfree/chart/plot/DrawingSupplier.java,org.jfree.chart.plot.DrawingSupplier,49.0,41.0,0.8367347,0.0,Infinity
java/org/jfree/chart/labels/StandardPieToolTipGenerator.java,org.jfree.chart.labels.StandardPieToolTipGenerator,87.0,60.0,0.6896552,2.0,0.3448276
java/org/jfree/data/xy/XYDataset.java,org.jfree.data.xy.XYDataset,70.0,62.0,0.8857143,0.0,Infinity
java/org/jfree/data/time/Hour.java,org.jfree.data.time.Hour,408.0,227.0,0.5563725,29.0,0.01918526
java/org/jfree/chart/labels/CategorySeriesLabelGenerator.java,org.jfree.chart.labels.CategorySeriesLabelGenerator,19.0,16.0,0.84210527,0.0,Infinity
java/org/jfree/data/xy/WindDataset.java,org.jfree.data.xy.WindDataset,31.0,27.0,0.87096775,0.0,Infinity
java/org/jfree/data/statistics/BoxAndWhiskerXYDataset.java,org.jfree.data.statistics.BoxAndWhiskerXYDataset,110.0,97.0,0.8818182,0.0,Infinity
java/org/jfree/chart/labels/StandardCategoryToolTipGenerator.java,org.jfree.chart.labels.StandardCategoryToolTipGenerator,77.0,45.0,0.58441556,5.0,0.116883114
java/org/jfree/data/general/AbstractDataset.java,org.jfree.data.general.AbstractDataset,181.0,120.0,0.6629834,15.0,0.044198893
java/org/jfree/data/general/ValueDataset.java,org.jfree.data.general.ValueDataset,6.0,4.0,0.6666667,0.0,Infinity
java/org/jfree/chart/plot/PolarPlot.java,org.jfree.chart.plot.PolarPlot,1742.0,864.0,0.49598163,207.0,0.0023960466
java/org/jfree/chart/title/DateTitle.java,org.jfree.chart.title.DateTitle,102.0,84.0,0.8235294,1.0,0.8235294
java/org/jfree/chart/plot/PlotOrientation.java,org.jfree.chart.plot.PlotOrientation,33.0,23.0,0.6969697,2.0,0.34848484
java/org/jfree/chart/event/AxisChangeListener.java,org.jfree.chart.event.AxisChangeListener,17.0,14.0,0.8235294,0.0,Infinity
java/org/jfree/chart/date/SerialDate.java,org.jfree.chart.date.SerialDate,850.0,512.0,0.6023529,97.0,0.006209824
java/org/jfree/data/KeyedValueComparator.java,org.jfree.data.KeyedValueComparator,104.0,36.0,0.34615386,7.0,0.04945055
java/org/jfree/chart/axis/TickUnit.java,org.jfree.chart.axis.TickUnit,130.0,72.0,0.5538462,11.0,0.050349653
java/org/jfree/chart/Drawable.java,org.jfree.chart.Drawable,13.0,10.0,0.7692308,0.0,Infinity
java/org/jfree/chart/plot/CombinedRangeXYPlot.java,org.jfree.chart.plot.CombinedRangeXYPlot,570.0,245.0,0.42982456,71.0,0.0060538673
java/org/jfree/chart/internal/ShapeUtils.java,org.jfree.chart.internal.ShapeUtils,439.0,195.0,0.44419134,45.0,0.0098709185
java/org/jfree/data/time/FixedMillisecond.java,org.jfree.data.time.FixedMillisecond,219.0,118.0,0.53881276,19.0,0.028358566
java/org/jfree/chart/legend/LegendItemSource.java,org.jfree.chart.legend.LegendItemSource,13.0,10.0,0.7692308,0.0,Infinity
java/org/jfree/chart/axis/MonthDateFormat.java,org.jfree.chart.axis.MonthDateFormat,180.0,103.0,0.57222223,10.0,0.057222225
java/org/jfree/data/category/CategoryRangeInfo.java,org.jfree.data.category.CategoryRangeInfo,19.0,16.0,0.84210527,0.0,Infinity
java/org/jfree/chart/renderer/category/StackedAreaRenderer.java,org.jfree.chart.renderer.category.StackedAreaRenderer,349.0,122.0,0.3495702,28.0,0.01248465
java/org/jfree/chart/axis/SymbolAxis.java,org.jfree.chart.axis.SymbolAxis,589.0,237.0,0.40237692,42.0,0.009580403
java/org/jfree/data/xy/DefaultHighLowDataset.java,org.jfree.data.xy.DefaultHighLowDataset,369.0,222.0,0.60162604,33.0,0.018231092
java/org/jfree/data/KeyedValues.java,org.jfree.data.KeyedValues,52.0,46.0,0.88461536,0.0,Infinity
java/org/jfree/chart/text/AttributedStringUtils.java,org.jfree.chart.text.AttributedStringUtils,56.0,18.0,0.32142857,8.0,0.04017857
java/org/jfree/data/statistics/DefaultStatisticalCategoryDataset.java,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,597.0,282.0,0.4723618,51.0,0.0092619965
java/org/jfree/chart/block/LengthConstraintType.java,org.jfree.chart.block.LengthConstraintType,17.0,12.0,0.7058824,0.0,Infinity
java/org/jfree/chart/labels/MultipleXYSeriesLabelGenerator.java,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,170.0,75.0,0.44117647,16.0,0.02757353
java/org/jfree/chart/plot/compass/LineNeedle.java,org.jfree.chart.plot.compass.LineNeedle,68.0,35.0,0.5147059,7.0,0.073529415
java/org/jfree/chart/annotations/XYAnnotationBoundsInfo.java,org.jfree.chart.annotations.XYAnnotationBoundsInfo,27.0,22.0,0.8148148,0.0,Infinity
java/org/jfree/data/xy/Vector.java,org.jfree.data.xy.Vector,95.0,49.0,0.51578945,10.0,0.051578946
java/org/jfree/chart/event/TitleChangeEvent.java,org.jfree.chart.event.TitleChangeEvent,26.0,16.0,0.61538464,1.0,0.61538464
java/org/jfree/chart/entity/LegendItemEntity.java,org.jfree.chart.entity.LegendItemEntity,120.0,71.0,0.59166664,12.0,0.049305554
java/org/jfree/data/general/SeriesException.java,org.jfree.data.general.SeriesException,17.0,11.0,0.64705884,0.0,Infinity
java/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,598.0,273.0,0.45652175,57.0,0.008009153
java/org/jfree/chart/event/RendererChangeEvent.java,org.jfree.chart.event.RendererChangeEvent,53.0,35.0,0.6603774,2.0,0.3301887
java/org/jfree/data/statistics/HistogramType.java,org.jfree.data.statistics.HistogramType,17.0,12.0,0.7058824,0.0,Infinity
java/org/jfree/chart/plot/MeterPlot.java,org.jfree.chart.plot.MeterPlot,1086.0,537.0,0.49447513,101.0,0.0048957933
java/org/jfree/data/xy/IntervalXYZDataset.java,org.jfree.data.xy.IntervalXYZDataset,60.0,52.0,0.8666667,0.0,Infinity
java/org/jfree/data/time/SimpleTimePeriod.java,org.jfree.data.time.SimpleTimePeriod,163.0,81.0,0.4969325,17.0,0.029231325
java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,org.jfree.chart.plot.CombinedRangeCategoryPlot,447.0,181.0,0.4049217,52.0,0.007786956
java/org/jfree/chart/api/SortOrder.java,org.jfree.chart.api.SortOrder,13.0,9.0,0.6923077,0.0,Infinity
java/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1336.0,607.0,0.45434132,132.0,0.0034419796
java/org/jfree/chart/block/Arrangement.java,org.jfree.chart.block.Arrangement,31.0,26.0,0.83870965,0.0,Infinity
java/org/jfree/data/DataUtils.java,org.jfree.data.DataUtils,207.0,87.0,0.42028984,30.0,0.014009661
java/org/jfree/chart/text/TextMeasurer.java,org.jfree.chart.text.TextMeasurer,16.0,13.0,0.8125,0.0,Infinity
java/org/jfree/data/xml/CategoryDatasetHandler.java,org.jfree.data.xml.CategoryDatasetHandler,74.0,40.0,0.5405405,8.0,0.067567565
java/org/jfree/chart/swing/editor/DefaultChartEditor.java,org.jfree.chart.swing.editor.DefaultChartEditor,170.0,62.0,0.3647059,9.0,0.040522877
java/org/jfree/chart/renderer/category/WaterfallBarRenderer.java,org.jfree.chart.renderer.category.WaterfallBarRenderer,348.0,144.0,0.41379312,37.0,0.011183598
java/org/jfree/chart/internal/HashUtils.java,org.jfree.chart.internal.HashUtils,152.0,92.0,0.6052632,14.0,0.043233085
java/org/jfree/chart/block/GridArrangement.java,org.jfree.chart.block.GridArrangement,343.0,137.0,0.39941692,40.0,0.009985423
java/org/jfree/chart/annotations/XYTextAnnotation.java,org.jfree.chart.annotations.XYTextAnnotation,537.0,294.0,0.547486,48.0,0.011405959
java/org/jfree/chart/renderer/category/GanttRenderer.java,org.jfree.chart.renderer.category.GanttRenderer,430.0,176.0,0.40930232,48.0,0.008527132
java/org/jfree/chart/renderer/xy/DeviationStepRenderer.java,org.jfree.chart.renderer.xy.DeviationStepRenderer,216.0,74.0,0.3425926,12.0,0.028549382
java/org/jfree/data/xy/XYInterval.java,org.jfree.data.xy.XYInterval,115.0,60.0,0.5217391,13.0,0.040133778
java/org/jfree/chart/plot/CombinedDomainXYPlot.java,org.jfree.chart.plot.CombinedDomainXYPlot,619.0,268.0,0.43295637,78.0,0.0055507226
java/org/jfree/data/general/SeriesChangeListener.java,org.jfree.data.general.SeriesChangeListener,11.0,8.0,0.72727275,0.0,Infinity
java/org/jfree/data/KeyedValueComparatorType.java,org.jfree.data.KeyedValueComparatorType,14.0,10.0,0.71428573,0.0,Infinity
java/org/jfree/chart/annotations/XYPointerAnnotation.java,org.jfree.chart.annotations.XYPointerAnnotation,440.0,231.0,0.525,36.0,0.014583332
java/org/jfree/chart/swing/editor/DefaultLogAxisEditor.java,org.jfree.chart.swing.editor.DefaultLogAxisEditor,99.0,31.0,0.3131313,11.0,0.028466482
java/org/jfree/data/ComparableObjectItem.java,org.jfree.data.ComparableObjectItem,119.0,68.0,0.5714286,11.0,0.051948056
java/org/jfree/chart/plot/dial/StandardDialRange.java,org.jfree.chart.plot.dial.StandardDialRange,337.0,183.0,0.5430267,32.0,0.016969584
java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,501.0,297.0,0.5928144,47.0,0.012613072
java/org/jfree/chart/axis/AxisCollection.java,org.jfree.chart.axis.AxisCollection,95.0,51.0,0.5368421,9.0,0.059649125
java/org/jfree/chart/renderer/xy/StandardXYBarPainter.java,org.jfree.chart.renderer.xy.StandardXYBarPainter,148.0,61.0,0.41216215,14.0,0.029440153
java/org/jfree/chart/plot/pie/PieLabelDistributor.java,org.jfree.chart.plot.pie.PieLabelDistributor,158.0,60.0,0.37974682,24.0,0.015822785
java/org/jfree/chart/swing/ChartMouseEvent.java,org.jfree.chart.swing.ChartMouseEvent,62.0,41.0,0.66129035,3.0,0.22043012
java/org/jfree/data/xy/YWithXInterval.java,org.jfree.data.xy.YWithXInterval,85.0,46.0,0.5411765,9.0,0.060130723
java/org/jfree/data/xy/XYIntervalDataItem.java,org.jfree.data.xy.XYIntervalDataItem,91.0,43.0,0.47252747,11.0,0.04295704
java/org/jfree/data/xy/TableXYDataset.java,org.jfree.data.xy.TableXYDataset,15.0,12.0,0.8,0.0,Infinity
java/org/jfree/chart/swing/editor/DefaultPlotEditor.java,org.jfree.chart.swing.editor.DefaultPlotEditor,467.0,175.0,0.37473235,46.0,0.008146355
java/org/jfree/chart/labels/AbstractXYItemLabelGenerator.java,org.jfree.chart.labels.AbstractXYItemLabelGenerator,273.0,139.0,0.50915754,26.0,0.019582983
java/org/jfree/data/KeyedValuesItemKey.java,org.jfree.data.KeyedValuesItemKey,69.0,25.0,0.36231884,8.0,0.045289855
java/org/jfree/chart/api/RectangleAnchor.java,org.jfree.chart.api.RectangleAnchor,134.0,48.0,0.35820895,20.0,0.017910447
java/org/jfree/chart/event/ChartProgressListener.java,org.jfree.chart.event.ChartProgressListener,12.0,9.0,0.75,0.0,Infinity
java/org/jfree/data/general/SeriesDataset.java,org.jfree.data.general.SeriesDataset,37.0,32.0,0.8648649,0.0,Infinity
java/org/jfree/chart/labels/AbstractCategoryItemLabelGenerator.java,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,234.0,120.0,0.51282054,19.0,0.026990555
java/org/jfree/chart/api/UnitType.java,org.jfree.chart.api.UnitType,13.0,9.0,0.6923077,0.0,Infinity
java/org/jfree/chart/block/LineBorder.java,org.jfree.chart.block.LineBorder,166.0,69.0,0.41566265,17.0,0.024450744
java/org/jfree/chart/labels/ItemLabelPosition.java,org.jfree.chart.labels.ItemLabelPosition,135.0,69.0,0.51111114,12.0,0.042592596
java/org/jfree/data/Range.java,org.jfree.data.Range,377.0,197.0,0.5225464,46.0,0.011359705
java/org/jfree/data/time/Year.java,org.jfree.data.time.Year,328.0,200.0,0.6097561,20.0,0.030487806
java/org/jfree/chart/legend/LegendRenderingOrder.java,org.jfree.chart.legend.LegendRenderingOrder,13.0,9.0,0.6923077,0.0,Infinity
java/org/jfree/chart/plot/Marker.java,org.jfree.chart.plot.Marker,571.0,330.0,0.57793343,53.0,0.010904404
java/org/jfree/chart/axis/NumberAxis.java,org.jfree.chart.axis.NumberAxis,923.0,410.0,0.44420367,73.0,0.006084982
java/org/jfree/data/xy/CategoryTableXYDataset.java,org.jfree.data.xy.CategoryTableXYDataset,340.0,208.0,0.6117647,32.0,0.019117648
java/org/jfree/chart/util/DefaultShadowGenerator.java,org.jfree.chart.util.DefaultShadowGenerator,246.0,101.0,0.4105691,26.0,0.01579112
java/org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,23.0,14.0,0.6086956,1.0,0.6086956
java/org/jfree/data/time/TimePeriodValues.java,org.jfree.data.time.TimePeriodValues,381.0,185.0,0.4855643,36.0,0.013487897
java/org/jfree/chart/plot/WaferMapPlot.java,org.jfree.chart.plot.WaferMapPlot,316.0,137.0,0.4335443,24.0,0.018064346
java/org/jfree/chart/block/BlockBorder.java,org.jfree.chart.block.BlockBorder,171.0,86.0,0.50292397,14.0,0.035923142
java/org/jfree/chart/renderer/category/CategoryItemRendererState.java,org.jfree.chart.renderer.category.CategoryItemRendererState,152.0,93.0,0.6118421,15.0,0.040789474
java/org/jfree/chart/plot/DialShape.java,org.jfree.chart.plot.DialShape,18.0,13.0,0.7222222,0.0,Infinity
java/org/jfree/chart/renderer/category/CategoryItemRenderer.java,org.jfree.chart.renderer.category.CategoryItemRenderer,1370.0,1233.0,0.9,0.0,Infinity
java/org/jfree/chart/axis/MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,176.0,79.0,0.44886363,17.0,0.026403742
java/org/jfree/data/xml/KeyHandler.java,org.jfree.data.xml.KeyHandler,97.0,57.0,0.58762884,8.0,0.073453605
